sessionName,time,condition,v_attention1,v_refMovie_1,v_preListOrder_1,v_postListOrder_1,v_listSelectedFrom1,v_movieSelected1,v_moviePosition1,v_clickCount1,v_dragCount1,v_moveDistanceA1,v_moveDistanceC1,v_moveDistanceD1,v_browsingTime1,v_zoomPressed1,q_outc_satisfactionScore1,c_movieInListPos1,v_refMovie_2,v_preListOrder_2,v_postListOrder_2,v_listSelectedFrom2,v_movieSelected2,v_moviePosition2,v_clickCount2,v_dragCount2,v_moveDistanceA2,v_moveDistanceC2,v_moveDistanceD2,v_browsingTime2,v_zoomPressed2,q_outc_satisfactionScore2,c_movieInListPos2,v_refMovie_3,v_preListOrder_3,v_postListOrder_3,v_listSelectedFrom3,v_movieSelected3,v_moviePosition3,v_clickCount3,v_dragCount3,v_moveDistanceA3,v_moveDistanceC3,v_moveDistanceD3,v_browsingTime3,v_zoomPressed3,q_outc_satisfactionScore3,c_movieInListPos3,v_refMovie_4,v_preListOrder_4,v_postListOrder_4,v_listSelectedFrom4,v_movieSelected4,v_moviePosition4,v_clickCount4,v_dragCount4,v_moveDistanceA4,v_moveDistanceC4,v_moveDistanceD4,v_browsingTime4,v_zoomPressed4,q_outc_satisfactionScore4,c_movieInListPos4,v_refMovie_5,v_preListOrder_5,v_postListOrder_5,v_listSelectedFrom5,v_movieSelected5,v_moviePosition5,v_clickCount5,v_dragCount5,v_moveDistanceA5,v_moveDistanceC5,v_moveDistanceD5,v_browsingTime5,v_zoomPressed5,q_outc_satisfactionScore5,c_movieInListPos5,c_moveDistanceAavg,c_moveDistanceCavg,c_moveDistanceDavg,c_clickCountAvg,c_dragCountAvg,c_movieInListPosAvg,c_preferecControl,c_moviePosAvg,v_surveyTime,v_totalTime,v_attention2,q_dem_onlineUsage,q_dem_movieUsage,q_dem_age,c_ageGroup,q_dem_gender,c_dem_genderCat,q_sys_freqUse,q_sys_complex,q_sys_easeUse,q_sys_techNeed,q_sys_funcInteg,q_sys_inconsist,q_sys_learnUse,q_sys_cumbUse,q_sys_confUse,q_sys_learnToUse,c_sys_SUS,q_proc_searchSim,q_proc_decidDiff,q_proc_recImprove,q_proc_control,q_proc_sorting,c_outc_listSatAvg,q_outc_diversity,q_outc_novelty,q_outc_serendipity,q_outc_relevance,q_comment,c_All_IndexAvg,c_Title_IndexAvg,c_Image_IndexAvg,c_Plot_IndexAvg,c_Genre_IndexAvg,c_Stars_IndexAvg,c_Director_IndexAvg,c_Date_IndexAvg,c_Tag_IndexAvg,c_SVD_IndexAvg,c_Baseline_IndexAvg,c_All_Picked,c_Title_Picked,c_Image_Picked,c_Plot_Picked,c_Genre_Picked,c_Stars_Picked,c_Director_Picked,c_Date_Picked,c_Tag_Picked,c_SVD_Picked,c_Baseline_Picked
KGBDGIQ56RGQR,2020-10-15T22:05:53.567Z,4,FALSE,1982.json,Stars-Director-All-Date-Image-Plot-Tag-Baseline-SVD-Title-Genre,Stars-Director-All-Date-Image-Plot-Tag-Baseline-SVD-Title-Genre,All,68952.json,2,0,0,0,0,0,53.1,0,5,2,1721.json,All-Stars-Date-Plot-Director-SVD-Title-Image-Baseline-Genre-Tag,All-Stars-Date-Plot-Director-SVD-Title-Image-Baseline-Genre-Tag,All,105504.json,0,0,0,0,0,0,35.81,0,5,2,78499.json,Title-All-Genre-Image-Baseline-Tag-Plot-Stars-SVD-Date-Director,Title-All-Genre-Image-Baseline-Tag-Plot-Stars-SVD-Date-Director,Title,7254.json,0,0,0,0,0,0,31.3,0,4,3,7254.json,Genre-Title-Plot-Director-All-Baseline-SVD-Tag-Stars-Date-Image,Genre-Title-Plot-Director-All-Baseline-SVD-Tag-Stars-Date-Image,Genre,122882.json,0,0,0,0,0,0,12.07,0,5,3,122882.json,Date-Image-Genre-Stars-Director-All-Title-SVD-Plot-Tag-Baseline,Date-Image-Genre-Stars-Director-All-Title-SVD-Plot-Tag-Baseline,Date,111360.json,0,0,0,0,0,0,36.99,2,3,3,0,0,0,0,0,2.6,0,0.4,83.67,484.88,TRUE,1,5,39,3,Female,1,5,1,5,5,5,1,5,5,5,1,80,1,2,4,4,4,4.4,4,3,4,5,,12,22,25,24,23,19,22,23,37,34,34,2,1,0,0,1,0,0,1,0,0,0
KGBA0KHWFKMDG,2020-10-15T20:29:20.025Z,4,FALSE,1279.json,Genre-Stars-Plot-Baseline-All-Image-Tag-Director-Title-SVD-Date,Genre-Plot-Baseline-All-Stars-Tag-Image-Director-Title-SVD-Date,Plot,2013.json,1,42,0,42,42,0,197.64,13,5,4,1969.json,SVD-Tag-Stars-Baseline-Date-All-Image-Plot-Genre-Title-Director,SVD-Tag-Stars-Baseline-Date-All-Image-Plot-Genre-Title-Director,Baseline,27721.json,3,0,0,0,0,0,10.64,0,4,3,54997.json,Title-Director-Stars-Image-Baseline-All-Date-SVD-Tag-Genre-Plot,Title-Director-Stars-Image-Baseline-All-Date-SVD-Tag-Genre-Plot,Title,5265.json,0,0,0,0,0,0,18.03,0,4,2,3273.json,Genre-Tag-Title-Image-Date-Director-Baseline-SVD-Plot-All-Stars,Genre-Tag-Title-Image-Date-Director-Baseline-SVD-Plot-All-Stars,Tag,1644.json,1,0,0,0,0,0,3.66,1,4,2,174.json,Director-Image-Stars-Date-Tag-SVD-Baseline-All-Title-Genre-Plot,Director-Image-Stars-Date-Tag-SVD-Baseline-All-Title-Genre-Plot,Image,3255.json,1,0,0,0,0,0,17.27,0,3,2,8.4,8.4,0,8.4,0,2.6,2,1.2,87,493.13,TRUE,4,4,28,2,Male,2,2,3,4,3,4,5,5,3,4,5,50,4,3,4,5,4,4,4,5,4,3,good,29,27,19,36,26,20,23,27,19,28,21,0,1,1,1,0,0,0,0,1,0,1
KGB9HOTV45KSA,2020-10-15T20:15:04.229Z,4,TRUE,4896.json,Genre-Date-Tag-Stars-SVD-Plot-Baseline-All-Image-Title-Director,Tag-Genre-Date-Stars-SVD-Plot-All-Image-Baseline-Director-Title,Tag,118696.json,0,13,0,13,13,0,114.4,3,4,3,1580.json,Tag-Stars-Image-Baseline-SVD-Genre-Title-Plot-Director-Date-All,Tag-Stars-Image-SVD-Baseline-Genre-Title-Plot-Director-Date-All,Tag,112852.json,0,1,0,1,1,0,35.48,2,4,0,89745.json,Plot-Genre-Image-Director-Stars-Title-Date-All-SVD-Baseline-Tag,Genre-Image-Plot-Director-Stars-Title-Date-All-SVD-Baseline-Tag,Genre,110102.json,0,4,0,4,4,0,29.99,0,4,1,7153.json,Tag-Image-SVD-Baseline-Title-Stars-All-Genre-Director-Date-Plot,Tag-Image-SVD-Baseline-Title-All-Stars-Genre-Director-Date-Plot,Tag,106489.json,0,3,0,3,3,0,27.49,0,4,2,71535.json,Director-Tag-Date-Genre-Stars-All-SVD-Image-Title-Plot-Baseline,Director-Tag-Date-Genre-Stars-All-SVD-Image-Title-Plot-Baseline,Tag,1261.json,1,0,0,0,0,0,20.57,0,4,1,4.2,4.2,0,4.2,0,1.4,2,0.2,88.03,542.59,TRUE,2,1,32,2,Female,1,3,2,3,2,4,2,4,2,5,1,75,2,3,4,3,3,4,4,2,2,3,,33,33,18,33,16,18,28,28,11,23,34,0,0,0,0,1,0,0,0,4,0,0
KGBDW58MUJDE1,2020-10-15T22:20:36.580Z,4,FALSE,3917.json,Baseline-Tag-Image-Director-SVD-Genre-Title-Date-All-Plot-Stars,Genre-Tag-Director-SVD-Image-Baseline-Date-Title-All-Plot-Stars,Genre,93840.json,0,14,0,14,14,0,102.07,0,2,0,8957.json,Baseline-All-Plot-Stars-Image-Date-Title-SVD-Tag-Genre-Director,Tag-Baseline-All-Plot-Stars-Image-Date-Title-SVD-Genre-Director,Tag,42723.json,0,8,0,8,8,0,74.94,1,2,3,164179.json,Image-Plot-SVD-Director-All-Stars-Baseline-Title-Genre-Tag-Date,Image-Plot-SVD-Director-All-Stars-Baseline-Title-Genre-Tag-Date,Genre,52458.json,8,0,0,0,0,0,27.33,0,4,0,3018.json,Tag-SVD-Stars-Date-Plot-Title-Genre-Baseline-All-Director-Image,Tag-SVD-Stars-Date-Plot-Title-Genre-Baseline-All-Director-Image,Tag,1261.json,0,0,0,0,0,0,5.68,0,5,0,1347.json,Plot-SVD-All-Tag-Stars-Director-Genre-Date-Baseline-Image-Title,SVD-Plot-All-Tag-Stars-Director-Genre-Date-Baseline-Image-Title,SVD,2867.json,0,1,0,1,1,0,11.2,0,4,2,4.6,4.6,0,4.6,0,1,2,1.6,50.16,570.57,TRUE,2,2,43,3,Male,2,3,5,2,1,2,3,3,4,2,3,40,4,4,4,2,2,3.4,4,3,3,2,,24,36,28,18,29,25,29,32,13,14,27,0,0,0,0,2,0,0,0,2,1,0
KGBALNDF9EUCF,2020-10-15T20:46:19.306Z,4,TRUE,79132.json,Genre-Stars-Image-Plot-All-Date-Director-Baseline-SVD-Title-Tag,Director-Genre-Date-Stars-SVD-Tag-All-Image-Baseline-Plot-Title,Director,33794.json,0,24,0,24,24,0,99.99,0,4,0,4993.json,Director-Date-Stars-SVD-Genre-Baseline-Image-All-Tag-Plot-Title,Director-SVD-Stars-Image-All-Tag-Plot-Title-Genre-Date-Baseline,Director,106489.json,0,19,0,19,19,0,59.66,0,4,1,50872.json,Stars-Date-Genre-Image-All-Tag-Title-Director-Plot-SVD-Baseline,Genre-Image-All-Tag-SVD-Director-Stars-Plot-Date-Title-Baseline,Genre,78499.json,0,24,0,24,24,0,64.69,0,4,2,4022.json,Image-Baseline-SVD-Stars-Genre-Title-Plot-Date-All-Director-Tag,Baseline-SVD-Stars-Title-Plot-Tag-Director-Date-Genre-Image-All,Baseline,1704.json,0,19,0,19,19,0,42.99,0,4,3,3000.json,All-Date-Title-Director-Plot-Image-SVD-Tag-Baseline-Genre-Stars,All-Director-Plot-Tag-SVD-Title-Date-Image-Genre-Baseline-Stars,All,5971.json,0,5,4,13,5,8,44.74,0,1,0,19.8,18.2,1.6,18.2,0.8,1.2,2,0,67.13,576.08,TRUE,1,2,31,2,Male,2,3,3,3,1,3,3,3,3,3,3,55,2,4,2,3,3,3.4,4,4,3,3,,22,34,27,28,25,23,12,32,21,14,37,1,0,0,0,1,0,2,0,0,0,1
KGBAJ7DJ5VJXP,2020-10-15T20:47:20.155Z,4,FALSE,2406.json,Stars-SVD-Genre-Date-Tag-Image-Baseline-Director-Title-All-Plot,Stars-SVD-Genre-Date-Tag-Image-Baseline-Director-Title-All-Plot,Image,383.json,5,0,0,0,0,0,47.37,0,4,2,109487.json,Genre-Date-Image-Tag-Title-All-Stars-Plot-Director-Baseline-SVD,Genre-Date-Image-Tag-Title-All-Stars-Plot-Director-Baseline-SVD,Genre,55908.json,0,0,0,0,0,0,10.97,0,4,3,73017.json,All-Genre-Stars-Image-Plot-Date-Director-Title-Baseline-SVD-Tag,All-Genre-Stars-Image-Plot-Date-Director-Title-Baseline-SVD-Tag,Tag,5064.json,10,0,0,0,0,0,27.67,0,2,1,2797.json,Image-Date-Plot-All-Stars-Title-Tag-Genre-Director-Baseline-SVD,Image-Date-Plot-All-Stars-Title-Tag-Genre-Director-Baseline-SVD,Plot,1292.json,2,0,0,0,0,0,18.98,0,3,2,1200.json,Genre-Stars-Title-Image-All-SVD-Baseline-Date-Tag-Director-Plot,Genre-Stars-Title-Image-All-SVD-Baseline-Date-Tag-Director-Plot,Tag,589.json,8,0,0,0,0,0,18.36,0,3,0,0,0,0,0,0,1.6,0,5,139.51,588.16,TRUE,2,3,44,3,Male,2,2,3,3,1,2,4,4,2,3,1,57.5,3,3,2,1,3,3.2,4,3,2,2,Finding other Mysteries was the worst list out of them all. ,21,26,13,33,10,13,38,17,31,35,38,0,0,1,1,1,0,0,0,2,0,0
KGCEG51MH6Q5R,2020-10-16T15:19:50.580Z,4,FALSE,260.json,Date-Tag-Director-SVD-Plot-Genre-All-Image-Stars-Title-Baseline,Tag-Plot-Date-SVD-Director-Genre-All-Image-Stars-Title-Baseline,Plot,3578.json,0,5,0,5,5,0,43.44,1,4,0,59315.json,Plot-Tag-Date-SVD-Director-Genre-All-Image-Stars-Title-Baseline,Tag-Plot-SVD-Director-Date-Genre-All-Image-Stars-Title-Baseline,Tag,77561.json,0,3,0,3,3,0,24.88,1,5,0,6534.json,Tag-Plot-SVD-Date-Director-Genre-All-Image-Stars-Title-Baseline,Tag-Plot-SVD-Director-Date-Genre-All-Stars-Image-Title-Baseline,Tag,52722.json,0,2,0,2,2,0,29.07,1,5,3,2571.json,Tag-Plot-SVD-Director-Date-Genre-All-Image-Stars-Title-Baseline,Tag-SVD-Plot-Director-Date-Genre-All-Image-Stars-Title-Baseline,Tag,589.json,0,1,0,1,1,0,22.69,1,4,3,3527.json,Tag-Plot-SVD-Director-Date-Genre-All-Image-Stars-Title-Baseline,Tag-SVD-Plot-Genre-Director-Date-All-Image-Stars-Title-Baseline,Tag,1200.json,0,3,0,3,3,0,21.68,1,4,0,2.8,2.8,0,2.8,0,1.2,2,0,122.11,622.47,TRUE,2,3,28,2,Male,2,4,2,4,1,4,2,4,1,5,2,82.5,1,3,5,2,5,4.4,4,5,4,3,no technical problems,30,45,36,7,23,39,17,19,0,9,50,0,0,0,1,0,0,0,0,4,0,0
KGBDAOERFNP6G,2020-10-15T22:01:44.970Z,4,FALSE,72378.json,Baseline-Genre-Date-SVD-Director-Stars-Image-Tag-Title-Plot-All,Date-Baseline-Image-Tag-Genre-SVD-Director-Stars-Plot-Title-All,Date,71745.json,0,26,2,29,26,3,173.99,1,4,0,51662.json,Genre-All-Date-Tag-SVD-Baseline-Image-Title-Director-Plot-Stars,Genre-All-Tag-Date-Baseline-SVD-Image-Title-Director-Plot-Stars,Genre,208.json,0,0,2,2,0,2,39.1,3,4,0,1485.json,Baseline-Plot-Director-Image-Stars-Title-All-SVD-Tag-Date-Genre,Image-Director-Plot-Stars-Baseline-Title-SVD-Tag-Date-Genre-All,Image,30822.json,0,0,7,11,0,11,42.2,1,3,0,7387.json,Title-Image-Baseline-Genre-Tag-Date-SVD-Stars-All-Plot-Director,Plot-Title-Image-Baseline-Genre-Tag-Date-SVD-Stars-All-Director,Plot,27904.json,0,0,1,9,0,9,25.14,1,4,0,1721.json,All-Image-Title-SVD-Baseline-Stars-Plot-Genre-Director-Date-Tag,Image-Tag-Title-Plot-SVD-Baseline-Stars-Genre-Director-Date-All,Image,4310.json,0,0,3,21,0,21,37.54,1,3,0,14.4,5.2,9.2,5.2,3,0,1,0,145.59,635.87,TRUE,1,5,42,3,Male,2,3,1,5,1,4,3,2,1,5,1,80,1,2,3,4,5,3.6,4,4,4,3,Interesting software. Thank you for letting me participate.,40,24,10,22,24,34,33,26,18,27,17,0,0,2,1,1,0,0,1,0,0,0
KGBKYHEXA9J3O,2020-10-15T21:35:45.103Z,4,FALSE,2132.json,Stars-SVD-Title-Baseline-Genre-Tag-Image-Director-Plot-All-Date,Stars-SVD-Title-Baseline-Genre-Tag-Image-Director-Plot-All-Date,Stars,3201.json,0,0,0,0,0,0,11.21,0,4,3,1017.json,Stars-Baseline-Plot-Tag-SVD-Genre-Director-Title-Image-All-Date,Stars-Baseline-Plot-SVD-Tag-Genre-Director-Title-Image-All-Date,Tag,455.json,4,5,0,5,5,0,22.79,0,3,0,58559.json,Date-Tag-Baseline-Plot-All-Director-Title-Genre-Image-Stars-SVD,Date-Tag-Baseline-Plot-All-Director-Title-Genre-Image-Stars-SVD,Tag,60684.json,1,2,0,2,2,0,14.98,0,4,2,540.json,Date-Stars-Image-Title-Baseline-Tag-Genre-Director-All-Plot-SVD,Date-Stars-Title-Image-Baseline-Tag-Genre-Director-All-Plot-SVD,Stars,8666.json,1,5,0,5,5,0,20.11,2,3,3,4679.json,Date-SVD-Stars-Director-All-Tag-Image-Plot-Baseline-Genre-Title,Date-SVD-Stars-Director-All-Tag-Image-Plot-Baseline-Genre-Title,SVD,3688.json,1,10,0,10,10,0,13.6,0,4,2,4.4,4.4,0,4.4,0,2,2,1.4,94.45,640.27,FALSE,2,3,36,3,Female,1,3,4,5,4,3,4,3,4,5,4,47.5,3,4,3,4,3,3.6,3,4,3,4,GOOD,34,27,31,29,31,12,28,20,20,25,18,0,0,0,0,0,2,0,0,2,1,0
KGBAPEFCSKN0F,2020-10-15T20:48:38.458Z,4,FALSE,109487.json,SVD-Date-All-Director-Tag-Stars-Plot-Image-Genre-Title-Baseline,SVD-Director-Date-Tag-All-Stars-Image-Genre-Title-Plot-Baseline,SVD,116797.json,0,6,2,8,6,2,96.73,0,5,3,115149.json,Director-Genre-All-Image-Tag-Title-Date-SVD-Baseline-Stars-Plot,Tag-Director-Genre-All-Image-Title-SVD-Baseline-Plot-Date-Stars,Tag,7445.json,0,0,3,8,0,8,46.15,0,3,3,94864.json,Date-All-Image-Director-Plot-Tag-SVD-Stars-Genre-Baseline-Title,Director-Image-All-SVD-Tag-Plot-Stars-Genre-Date-Baseline-Title,Director,55765.json,0,3,8,16,3,13,48.27,0,4,2,60756.json,Image-Baseline-SVD-Director-All-Date-Stars-Genre-Plot-Title-Tag,All-Baseline-SVD-Director-Stars-Image-Date-Tag-Plot-Title-Genre,All,52245.json,0,0,6,14,0,14,41.15,1,3,3,81932.json,Stars-Title-All-SVD-Image-Baseline-Genre-Director-Date-Tag-Plot,SVD-All-Stars-Title-Baseline-Image-Genre-Date-Director-Plot-Tag,SVD,89804.json,0,6,2,8,6,2,47.05,1,3,1,10.8,3,7.8,3,4.2,2.4,1,0,78.32,644.91,TRUE,1,2,32,2,Male,2,4,1,5,1,5,1,5,1,5,1,97.5,1,3,3,5,5,3.6,4,5,5,4,,10,35,21,39,32,27,13,32,24,11,31,1,0,0,0,0,0,1,0,1,2,0
KGBEJ1OBTG6VS,2020-10-15T22:36:03.103Z,4,FALSE,48774.json,Date-Director-Image-SVD-Title-Plot-Baseline-Tag-Genre-Stars-All,Tag-Director-Plot-SVD-Genre-Title-Stars-Date-All-Image-Baseline,Tag,107406.json,0,9,8,31,9,22,136.74,1,3,0,61132.json,Director-Baseline-Image-Stars-Date-Tag-Title-SVD-Genre-All-Plot,Genre-Director-Baseline-Image-All-Date-Stars-Tag-Title-SVD-Plot,Genre,119141.json,0,0,3,14,0,14,35.99,1,2,0,89745.json,Title-Tag-All-Genre-Baseline-Plot-Date-SVD-Director-Stars-Image,Genre-Tag-All-Director-Plot-SVD-Title-Image-Stars-Date-Baseline,Tag,112852.json,1,0,10,21,0,21,63.52,1,2,1,128360.json,Tag-Stars-Baseline-Plot-Date-Director-All-Title-Image-Genre-SVD,Tag-Baseline-Director-Stars-All-Date-Plot-Title-Image-SVD-Genre,Tag,1089.json,0,0,5,8,0,8,35.34,1,4,1,2858.json,All-Image-Baseline-Director-SVD-Title-Date-Stars-Tag-Genre-Plot,Director-Image-SVD-Baseline-Title-All-Date-Stars-Tag-Genre-Plot,SVD,2692.json,2,0,4,8,0,8,56.75,1,3,4,16.4,1.8,14.6,1.8,6,1.2,1,0.6,85.2,659.65,TRUE,2,1,29,2,Other,3,3,2,3,1,4,3,4,2,5,1,75,1,3,2,3,5,2.8,2,4,2,3,Thank you!,23,30,28,32,23,30,7,32,16,28,26,0,0,0,0,1,0,0,0,3,1,0
KGBC5ONOI5NQR,2020-10-15T21:29:34.962Z,4,FALSE,89745.json,Stars-Plot-Baseline-Director-All-Tag-Date-Genre-Image-Title-SVD,Plot-Stars-Director-All-Tag-SVD-Genre-Image-Title-Date-Baseline,Plot,110102.json,0,18,0,18,18,0,116.77,1,5,0,858.json,Title-Date-Genre-Plot-Image-Director-Baseline-All-Tag-Stars-SVD,Plot-Genre-Director-Title-Date-SVD-Image-Stars-All-Baseline-Tag,Plot,1953.json,0,19,0,19,19,0,59.98,1,2,0,3438.json,Image-Date-SVD-Baseline-Title-Genre-All-Tag-Plot-Stars-Director,SVD-Date-Image-Genre-Title-Tag-All-Director-Plot-Baseline-Stars,Director,435.json,7,17,0,17,17,0,53.66,1,2,0,2291.json,All-Date-Director-Plot-SVD-Title-Genre-Image-Baseline-Tag-Stars,Director-Plot-SVD-Genre-Date-All-Title-Image-Stars-Tag-Baseline,Director,235.json,0,13,0,13,13,0,49.19,1,2,1,2123.json,Baseline-SVD-Tag-Plot-Director-All-Title-Image-Date-Stars-Genre,SVD-Tag-Plot-Director-All-Genre-Title-Baseline-Image-Date-Stars,SVD,2142.json,0,11,0,11,11,0,70.66,1,3,0,15.6,15.6,0,15.6,0,0.2,2,1.4,108.52,663,TRUE,1,2,38,3,Male,2,4,1,4,1,4,1,5,1,5,1,92.5,1,1,4,3,2,2.8,5,5,4,4,,26,27,30,11,18,36,14,27,29,12,45,0,0,0,2,0,0,2,0,0,1,0
KGBB6G8JQTFDG,2020-10-15T21:02:22.358Z,4,FALSE,51255.json,Tag-Date-Baseline-Image-Title-Director-Genre-Stars-All-Plot-SVD,Image-Baseline-Tag-Date-Title-Director-Genre-Stars-All-Plot-SVD,Image,3535.json,0,5,0,5,5,0,104.46,1,2,0,65514.json,Plot-Genre-Tag-All-Director-Title-Date-Image-Stars-Baseline-SVD,Plot-Tag-Title-Stars-Genre-All-Director-Date-Image-Baseline-SVD,Plot,31878.json,0,13,0,13,13,0,73.56,1,4,0,4993.json,Genre-Tag-Director-Stars-Date-SVD-Plot-All-Baseline-Title-Image,Director-Tag-Baseline-Genre-Date-Stars-SVD-Plot-All-Title-Image,Director,3489.json,0,7,2,10,7,3,89.52,1,4,4,2403.json,Baseline-SVD-Stars-Director-Tag-Date-All-Title-Genre-Image-Plot,SVD-Stars-Baseline-Director-Tag-Date-All-Title-Genre-Image-Plot,SVD,3527.json,0,2,0,2,2,0,53.24,1,5,3,1213.json,Date-Plot-Genre-Stars-Image-Director-Title-All-Baseline-SVD-Tag,Plot-SVD-Tag-Stars-Director-Date-Genre-Image-Title-All-Baseline,Plot,858.json,0,24,0,24,24,0,60.88,1,4,0,10.8,10.2,0.6,10.2,0.4,1.4,2,0,75.19,672.26,TRUE,2,2,34,2,Male,2,4,1,4,1,4,1,5,1,4,2,87.5,2,2,3,3,3,3.8,3,3,4,4,n/a,36,30,34,26,27,19,18,24,10,27,24,0,0,1,2,0,0,1,0,0,1,0
KGBCXPOQJS1Y2,2020-10-15T21:51:37.023Z,4,TRUE,68237.json,Stars-All-Title-Genre-Director-SVD-Image-Tag-Date-Baseline-Plot,Genre-Director-All-Title-Stars-SVD-Image-Tag-Date-Baseline-Plot,Genre,97752.json,0,10,0,10,10,0,145.07,0,2,0,1387.json,Baseline-Date-Tag-Genre-Title-Director-Image-Stars-SVD-Plot-All,Tag-Date-Baseline-Genre-Title-Director-Image-Stars-SVD-Plot-All,Tag,1200.json,0,3,0,3,3,0,44.44,1,1,0,59315.json,All-Director-Baseline-Tag-Stars-Plot-Genre-Date-Image-Title-SVD,Tag-All-Director-Baseline-Stars-Plot-Genre-Date-Image-Title-SVD,Tag,122920.json,0,3,0,3,3,0,29.57,1,3,1,112852.json,Director-SVD-Genre-Stars-Date-Baseline-Plot-Tag-All-Image-Title,Genre-Director-SVD-Stars-Date-Baseline-Plot-Tag-All-Image-Title,Genre,166528.json,0,2,0,2,2,0,25.59,1,2,0,648.json,Baseline-Genre-SVD-Director-All-Tag-Stars-Plot-Date-Title-Image,Tag-Baseline-Genre-SVD-Director-All-Stars-Plot-Date-Title-Image,Tag,4901.json,0,5,0,5,5,0,34.68,1,2,1,4.6,4.6,0,4.6,0,0.4,2,0,105.05,674.75,TRUE,3,0,43,3,Female,1,1,5,3,2,2,5,2,5,3,3,27.5,5,5,2,1,1,2,3,2,1,2,"I really did not like this system. If I had to use something like this to find movie suggestions, I would not watch any movies.",26,35,39,37,11,24,13,28,14,28,20,0,0,0,0,2,0,0,0,3,0,0
KGBBI28WR4L19,2020-10-15T21:11:25.071Z,4,FALSE,45447.json,Date-Plot-SVD-Tag-Director-Title-Genre-Baseline-Stars-All-Image,Plot-SVD-Director-Tag-Genre-Title-Date-Stars-All-Baseline-Image,Plot,100.json,0,10,0,10,10,0,144.24,2,5,1,1240.json,Director-Baseline-Image-SVD-All-Title-Genre-Date-Plot-Stars-Tag,Image-Director-SVD-All-Title-Baseline-Date-Plot-Genre-Stars-Tag,Genre,589.json,8,7,0,7,7,0,35.13,0,5,0,5816.json,Genre-Tag-Image-Date-Title-SVD-Baseline-Plot-Director-Stars-All,Tag-Image-Title-Date-Genre-SVD-Plot-Baseline-Stars-All-Director,Director,4896.json,10,8,0,8,8,0,33.32,0,5,0,72998.json,Genre-Title-Plot-Image-SVD-Date-Baseline-Director-Tag-Stars-All,Image-Genre-Title-Plot-SVD-Date-Director-Tag-Baseline-Stars-All,All,88140.json,10,7,0,7,7,0,34.79,0,5,4,89745.json,All-Plot-Image-Tag-Baseline-Genre-Director-Stars-Title-SVD-Date,All-Image-Tag-Plot-Genre-Director-Stars-Title-SVD-Baseline-Date,SVD,122892.json,8,7,0,7,7,0,25.59,0,5,2,7.8,7.8,0,7.8,0,1.4,2,7.2,134.62,749.52,TRUE,2,4,29,2,Male,2,4,2,5,4,4,1,4,3,3,4,65,4,5,4,4,5,5,4,2,3,4,This survey is excellent.,30,20,12,19,21,39,24,30,22,20,38,1,0,0,1,1,0,1,0,0,1,0
KGB9Y4Q9EZTO3,2020-10-15T20:28:01.616Z,4,FALSE,4873.json,Image-Plot-Tag-Stars-SVD-Genre-All-Director-Title-Date-Baseline,Image-Plot-Tag-Stars-SVD-Genre-All-Director-Title-Date-Baseline,Tag,1251.json,2,0,0,0,0,0,111.32,1,2,0,108932.json,SVD-Genre-Stars-All-Tag-Date-Plot-Director-Image-Title-Baseline,SVD-Genre-Stars-All-Tag-Date-Plot-Director-Image-Title-Baseline,SVD,97913.json,0,0,0,0,0,0,5.7,0,5,0,96829.json,Plot-Baseline-All-Image-Title-SVD-Tag-Genre-Date-Director-Stars,Plot-Baseline-All-Image-Title-SVD-Tag-Genre-Date-Director-Stars,Plot,120466.json,0,0,0,0,0,0,23.01,0,2,1,79132.json,Image-SVD-All-Genre-Title-Date-Plot-Stars-Tag-Director-Baseline,Image-SVD-All-Genre-Title-Date-Plot-Stars-Tag-Director-Baseline,SVD,109487.json,1,0,0,0,0,0,8.1,1,4,0,68791.json,SVD-Stars-Title-Tag-Director-All-Date-Baseline-Plot-Image-Genre,SVD-Stars-Title-Tag-Director-All-Date-Baseline-Plot-Image-Genre,SVD,83613.json,0,0,0,0,0,0,5.52,0,5,0,0,0,0,0,0,0.2,0,0.6,216.98,786.26,TRUE,1,6,34,2,Female,1,2,4,3,1,2,4,3,5,4,1,47.5,4,1,3,3,2,3.6,3,3,2,3,None thank you,18,27,20,21,26,23,36,33,23,10,38,0,0,0,1,0,0,0,0,1,3,0
