sessionName,time,condition,v_attention1,v_refMovie_1,v_preListOrder_1,v_postListOrder_1,v_listSelectedFrom1,v_movieSelected1,v_moviePosition1,v_clickCount1,v_dragCount1,v_moveDistanceA1,v_moveDistanceC1,v_moveDistanceD1,v_browsingTime1,v_zoomPressed1,q_outc_satisfactionScore1,c_movieInListPos1,v_refMovie_2,v_preListOrder_2,v_postListOrder_2,v_listSelectedFrom2,v_movieSelected2,v_moviePosition2,v_clickCount2,v_dragCount2,v_moveDistanceA2,v_moveDistanceC2,v_moveDistanceD2,v_browsingTime2,v_zoomPressed2,q_outc_satisfactionScore2,c_movieInListPos2,v_refMovie_3,v_preListOrder_3,v_postListOrder_3,v_listSelectedFrom3,v_movieSelected3,v_moviePosition3,v_clickCount3,v_dragCount3,v_moveDistanceA3,v_moveDistanceC3,v_moveDistanceD3,v_browsingTime3,v_zoomPressed3,q_outc_satisfactionScore3,c_movieInListPos3,v_refMovie_4,v_preListOrder_4,v_postListOrder_4,v_listSelectedFrom4,v_movieSelected4,v_moviePosition4,v_clickCount4,v_dragCount4,v_moveDistanceA4,v_moveDistanceC4,v_moveDistanceD4,v_browsingTime4,v_zoomPressed4,q_outc_satisfactionScore4,c_movieInListPos4,v_refMovie_5,v_preListOrder_5,v_postListOrder_5,v_listSelectedFrom5,v_movieSelected5,v_moviePosition5,v_clickCount5,v_dragCount5,v_moveDistanceA5,v_moveDistanceC5,v_moveDistanceD5,v_browsingTime5,v_zoomPressed5,q_outc_satisfactionScore5,c_movieInListPos5,c_moveDistanceAavg,c_moveDistanceCavg,c_moveDistanceDavg,c_clickCountAvg,c_dragCountAvg,c_movieInListPosAvg,c_preferecControl,c_moviePosAvg,v_surveyTime,v_totalTime,v_attention2,q_dem_onlineUsage,q_dem_movieUsage,q_dem_age,c_ageGroup,q_dem_gender,c_dem_genderCat,q_sys_freqUse,q_sys_complex,q_sys_easeUse,q_sys_techNeed,q_sys_funcInteg,q_sys_inconsist,q_sys_learnUse,q_sys_cumbUse,q_sys_confUse,q_sys_learnToUse,c_sys_SUS,q_proc_searchSim,q_proc_decidDiff,q_proc_recImprove,q_proc_control,q_proc_sorting,c_outc_listSatAvg,q_outc_diversity,q_outc_novelty,q_outc_serendipity,q_outc_relevance,q_comment,c_All_IndexAvg,c_Title_IndexAvg,c_Image_IndexAvg,c_Plot_IndexAvg,c_Genre_IndexAvg,c_Stars_IndexAvg,c_Director_IndexAvg,c_Date_IndexAvg,c_Tag_IndexAvg,c_SVD_IndexAvg,c_Baseline_IndexAvg,c_All_Picked,c_Title_Picked,c_Image_Picked,c_Plot_Picked,c_Genre_Picked,c_Stars_Picked,c_Director_Picked,c_Date_Picked,c_Tag_Picked,c_SVD_Picked,c_Baseline_Picked
KGCCDOPPGQUEW,2020-10-16T14:23:22.699Z,6,FALSE,122892.json,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD,122922.json,0,0,0,0,0,0,26.69,2,4,2,356.json,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD,62.json,0,0,0,0,0,0,8.28,0,4,2,112556.json,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD,134130.json,0,0,0,0,0,0,8.55,0,4,3,2028.json,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD,1408.json,0,0,0,0,0,0,10.84,0,4,4,106782.json,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,SVD-Director-Plot-Tag-Title-All-Stars-Date-Baseline-Genre-Image,Director,5956.json,1,0,0,0,0,0,7.56,0,4,1,0,0,0,0,0,2.4,0,0.2,97.72,305.07,TRUE,2,1,26,2,Male,2,3,2,4,1,4,1,4,1,4,1,82.5,1,1,3,4,4,4,3,3,3,3,N/A,25,20,50,10,45,30,5,35,15,0,40,0,0,0,0,0,0,1,0,0,4,0
KGCCEL42606YK,2020-10-16T14:24:04.108Z,6,FALSE,77561.json,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director,122904.json,0,0,0,0,0,0,67.72,2,5,0,1580.json,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director,5459.json,0,0,0,0,0,0,13.15,0,5,0,1240.json,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director,589.json,0,0,0,0,0,0,52.64,0,5,0,8874.json,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director,51255.json,0,0,0,0,0,0,12.64,0,5,0,82.json,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director-Plot-Stars-Title-Image-SVD-Date-Tag-Genre-Baseline-All,Director,4246.json,0,0,0,0,0,0,12.83,0,5,3,0,0,0,0,0,0.6,0,0,96.55,691.04,FALSE,2,4,30,2,Male,2,4,5,3,4,3,5,4,5,4,5,35,3,4,3,5,4,5,3,4,3,5,Yea it is very interesting.,50,15,20,5,40,10,0,30,35,25,45,0,0,0,0,0,0,5,0,0,0,0
KGCCG29P9OGCW,2020-10-16T14:25:16.634Z,6,FALSE,79132.json,Plot-Title-Tag-All-Stars-Image-Baseline-SVD-Genre-Date-Director,Tag-SVD-Plot-Director-All-Baseline-Image-Genre-Date-Stars-Title,Tag,164179.json,0,0,12,26,0,26,172.64,1,2,1,164179.json,Tag-SVD-Plot-Director-All-Baseline-Image-Genre-Date-Stars-Title,Tag-SVD-All-Plot-Director-Genre-Baseline-Date-Image-Stars-Title,Image,61240.json,8,0,3,5,0,5,65.2,1,3,3,60756.json,Tag-SVD-Image-Plot-All-Director-Baseline-Genre-Date-Stars-Title,Tag-SVD-Plot-Director-Genre-All-Baseline-Stars-Title-Image-Date,Director,2060.json,3,0,6,24,0,24,70.5,1,4,3,2288.json,Tag-SVD-Director-Plot-All-Image-Genre-Baseline-Stars-Date-Title,SVD-Tag-Director-Plot-Genre-All-Baseline-Stars-Date-Title-Image,Stars,2322.json,7,0,3,7,0,7,48.36,1,2,3,48043.json,Tag-SVD-Director-Plot-All-Genre-Stars-Baseline-Image-Date-Title,Tag-Director-All-Genre-SVD-Stars-Baseline-Plot-Image-Date-Title,Tag,3503.json,0,0,2,9,0,9,57.44,3,3,2,14.2,0,14.2,0,5.2,2.4,1,3.6,82.85,619.6,TRUE,1,2,44,3,Male,2,1,1,5,1,3,5,5,1,5,1,75,1,1,1,1,1,2.8,4,1,1,1,The lists were pretty bad.,18,47,41,17,23,37,13,42,1,7,29,0,0,1,0,0,1,1,0,2,0,0
KGCCG8SJZ003O,2020-10-16T14:25:36.067Z,6,TRUE,1732.json,Title-Tag-Stars-Image-All-Genre-Date-Plot-SVD-Baseline-Director,Tag-All-Genre-SVD-Stars-Baseline-Director-Image-Title-Date-Plot,All,104211.json,1,26,0,26,26,0,185.42,2,4,4,1.json,All-Tag-Genre-SVD-Stars-Baseline-Director-Image-Title-Date-Plot,Tag-All-SVD-Image-Genre-Stars-Director-Title-Plot-Baseline-Date,Tag,4886.json,0,12,0,12,12,0,80.64,2,4,0,48385.json,Tag-All-SVD-Genre-Stars-Image-Director-Baseline-Title-Plot-Date,Tag-SVD-Director-Genre-All-Image-Stars-Baseline-Title-Plot-Date,Tag,5785.json,0,7,0,7,7,0,67.32,1,5,0,55820.json,Tag-All-SVD-Genre-Director-Image-Stars-Baseline-Title-Plot-Date,Tag-SVD-All-Genre-Image-Plot-Date-Director-Stars-Title-Baseline,Tag,115569.json,0,4,2,11,4,7,71.69,1,4,1,56757.json,Tag-SVD-All-Genre-Image-Director-Stars-Baseline-Plot-Title-Date,Tag-SVD-All-Director-Genre-Image-Stars-Plot-Title-Baseline-Date,SVD,66097.json,1,4,1,8,4,4,67.86,1,5,4,12.8,10.6,2.2,10.6,0.6,1.8,2,0.4,114.03,802.27,TRUE,2,2,30,2,Male,2,4,2,4,2,3,2,4,3,4,2,70,2,3,4,3,3,4.4,4,2,4,4,I hope I did this all right and didn't miss any attention checks. Thanks again!,10,40,24,39,16,29,24,45,0,8,40,1,0,0,0,0,0,0,0,3,1,0
KGCCGBZYK9JMU,2020-10-16T14:26:40.519Z,6,TRUE,91500.json,SVD-All-Stars-Baseline-Tag-Director-Date-Genre-Plot-Title-Image,SVD-Tag-All-Director-Baseline-Stars-Genre-Date-Plot-Image-Title,SVD,143355.json,0,10,0,10,10,0,217.06,0,4,1,1270.json,SVD-Tag-All-Director-Baseline-Stars-Genre-Date-Plot-Image-Title,Tag-Image-SVD-All-Director-Baseline-Stars-Genre-Date-Plot-Title,Image,83613.json,1,11,0,11,11,0,131.02,0,3,0,329.json,Tag-SVD-All-Director-Image-Baseline-Stars-Genre-Date-Plot-Title,Tag-SVD-All-Director-Image-Baseline-Genre-Title-Plot-Date-Stars,Tag,1373.json,0,7,0,7,7,0,116.49,0,4,2,316.json,Tag-SVD-All-Director-Image-Baseline-Genre-Stars-Date-Plot-Title,Tag-All-SVD-Image-Genre-Director-Baseline-Stars-Plot-Title-Date,All,2021.json,1,10,0,10,10,0,194.66,0,3,0,3358.json,Tag-SVD-All-Director-Image-Baseline-Genre-Stars-Plot-Date-Title,Image-SVD-Tag-All-Baseline-Director-Stars-Plot-Date-Title-Genre,Image,69406.json,0,12,0,12,12,0,105.02,0,2,3,10,10,0,10,0,1.2,2,0.4,124.81,1432.93,TRUE,1,3,64,5,Male,2,2,2,4,1,2,2,4,4,4,1,65,2,5,3,2,2,3.2,4,4,3,2,It was ok. Sometimes in a line there were some good ones but others I hated. Those got moved down.,11,45,17,40,33,34,20,42,3,6,24,1,0,2,0,0,0,0,0,1,1,0
KGCCSXXIDAB70,2020-10-16T14:36:22.375Z,6,FALSE,54001.json,Stars-Baseline-Date-Plot-Image-SVD-Director-Title-Genre-Tag-All,Baseline-Stars-Date-Plot-Image-SVD-Director-Title-Genre-Tag-All,Baseline,1387.json,0,1,0,1,1,0,19.66,0,5,1,8985.json,Baseline-Stars-Date-Plot-Image-SVD-Director-Title-Genre-Tag-All,Baseline-Stars-Date-Plot-Image-SVD-Director-Title-Genre-Tag-All,Stars,5254.json,1,0,0,0,0,0,10.34,0,5,0,4105.json,Stars-Baseline-Date-Plot-Image-SVD-Director-Title-Genre-Tag-All,Stars-Baseline-Date-Plot-Image-SVD-Director-Title-Genre-Tag-All,Stars,1261.json,0,0,0,0,0,0,10.22,0,5,0,8957.json,Stars-Baseline-Date-Plot-Image-SVD-Director-Title-Genre-Tag-All,Stars-Baseline-Date-Plot-Image-SVD-Director-Title-Genre-Tag-All,SVD,48877.json,5,0,0,0,0,0,16.77,0,5,1,2115.json,Stars-Baseline-Date-Plot-SVD-Image-Director-Title-Genre-Tag-All,Stars-Baseline-Date-Plot-SVD-Image-Director-Title-Genre-Tag-All,Plot,8972.json,3,0,0,0,0,0,53.53,0,5,0,0.2,0.2,0,0.2,0,0.4,2,1.8,81.71,512.64,FALSE,2,4,48,4,Male,2,5,5,4,5,4,4,5,5,5,4,50,5,4,4,5,4,5,5,4,5,5,Very interesting movie,50,35,21,15,40,2,30,10,45,24,3,0,0,0,1,0,2,0,0,0,1,1
KGCD8CD78BSLE,2020-10-16T14:47:07.552Z,6,FALSE,115149.json,Genre-Director-Date-Tag-Baseline-Image-SVD-All-Stars-Title-Plot,Director-Genre-Date-Tag-Baseline-Image-SVD-Stars-Plot-All-Title,Director,7439.json,0,8,0,8,8,0,55.7,1,5,0,2403.json,Director-Genre-Date-Tag-Baseline-Image-SVD-Stars-Plot-All-Title,Director-Genre-Tag-Image-Date-Stars-Baseline-SVD-All-Plot-Title,Tag,57528.json,2,6,0,6,6,0,19.75,1,3,3,1954.json,Director-Tag-Genre-Date-Image-Baseline-Stars-SVD-All-Plot-Title,Genre-Tag-Baseline-Date-Director-Image-Stars-SVD-All-Plot-Title,Date,1345.json,3,9,0,9,9,0,18.03,0,4,0,1717.json,Genre-Tag-Director-Date-Baseline-Image-Stars-SVD-All-Plot-Title,Genre-Director-Tag-Baseline-Image-Stars-Date-SVD-All-Title-Plot,All,5679.json,8,5,0,5,5,0,16.56,0,4,3,48877.json,Genre-Director-Tag-Date-Baseline-Image-Stars-All-SVD-Plot-Title,Tag-Director-Genre-Baseline-Stars-SVD-Image-All-Plot-Date-Title,SVD,46965.json,5,12,0,12,12,0,30.57,0,4,2,8,8,0,8,0,1.6,2,3.6,43.4,310.04,TRUE,2,5,24,1,Male,2,4,3,3,2,3,3,4,3,5,4,60,4,2,2,3,3,4,4,4,3,2,N/A,40,49,23,44,4,27,6,24,8,32,18,1,0,0,0,0,0,1,1,1,1,0
KGCE5MCDLNXH7,2020-10-16T15:18:00.237Z,6,TRUE,134130.json,Stars-Date-Genre-Director-Tag-Baseline-Title-Plot-All-SVD-Image,Date-SVD-Director-Stars-Genre-Tag-Title-Baseline-Plot-All-Image,Date,120466.json,0,12,0,12,12,0,174.28,0,4,2,2081.json,Date-SVD-Director-Stars-Genre-Tag-Title-Baseline-Plot-All-Image,SVD-Genre-Tag-Director-Plot-All-Title-Stars-Image-Date-Baseline,SVD,3034.json,0,25,0,25,25,0,134.47,0,3,4,1275.json,SVD-Director-Genre-Tag-Date-Stars-Title-Plot-All-Baseline-Image,SVD-Genre-Tag-Director-Stars-Plot-Title-All-Image-Date-Baseline,SVD,1587.json,0,11,0,11,11,0,89.45,0,3,0,3175.json,SVD-Genre-Director-Tag-Stars-Plot-Date-Title-All-Image-Baseline,SVD-Genre-Director-Tag-Stars-Plot-Date-Title-All-Image-Baseline,Genre,435.json,1,0,0,0,0,0,31.63,0,5,0,551.json,SVD-Genre-Director-Tag-Stars-Plot-Date-Title-All-Image-Baseline,Tag-Genre-Director-Plot-SVD-Date-Title-Stars-All-Image-Baseline,Tag,66097.json,0,9,0,9,9,0,203.08,0,3,0,11.4,11.4,0,11.4,0,1.2,2,0.2,104.6,1386.03,FALSE,1,4,36,3,Female,1,4,2,4,1,4,3,4,2,5,1,80,2,2,3,4,4,3.6,4,3,4,3,I like this interface,37,31,44,25,8,25,12,29,12,5,47,0,0,0,0,1,0,0,1,1,2,0
KGCEMLPFRQP0Y,2020-10-16T15:26:43.344Z,6,FALSE,117529.json,Director-Title-Image-Genre-Plot-Tag-Stars-Baseline-All-Date-SVD,Director-Title-Image-Genre-Plot-Tag-Stars-Baseline-All-Date-SVD,Director,480.json,0,6,0,6,6,0,171.18,0,4,0,1611.json,Director-Title-Image-Genre-Plot-Tag-Stars-Baseline-All-Date-SVD,Director-Image-Genre-Plot-Tag-Stars-Baseline-All-Date-SVD-Title,Director,6890.json,0,11,0,11,11,0,81.62,0,3,1,166528.json,Director-Image-Genre-Plot-Tag-Stars-Title-Baseline-All-Date-SVD,Genre-Image-Director-Tag-Stars-Plot-All-Baseline-SVD-Title-Date,Tag,134130.json,3,16,0,16,16,0,79.6,0,4,1,166461.json,Director-Image-Genre-Tag-Plot-Stars-Baseline-Title-All-SVD-Date,Director-Image-Genre-Tag-Plot-Stars-Baseline-Title-All-SVD-Date,Director,71899.json,0,4,0,4,4,0,31.18,0,2,0,2424.json,Director-Image-Genre-Tag-Plot-Stars-Baseline-Title-All-SVD-Date,Director-Genre-Tag-Plot-Stars-Baseline-Title-All-Image-SVD-Date,Director,539.json,0,7,0,7,7,0,44.11,0,4,0,8.8,8.8,0,8.8,0,0.4,2,0.6,93.14,852.2,TRUE,2,2,46,4,Female,1,3,2,4,3,3,3,4,2,3,2,62.5,3,2,3,3,4,3.4,4,4,3,3,,36,33,13,19,8,24,2,47,17,45,31,0,0,0,0,0,0,4,0,1,0,0
KGCEOSQP49N17,2020-10-16T15:28:06.251Z,6,FALSE,1073.json,Image-Genre-Plot-Tag-Director-SVD-Stars-Date-Baseline-Title-All,Image-Genre-Plot-Tag-Director-SVD-Stars-Date-Baseline-Title-All,Image,5103.json,0,0,0,0,0,0,36.81,2,3,0,3844.json,Image-Genre-Plot-Tag-Director-SVD-Stars-Date-Baseline-Title-All,Image-Genre-Plot-Tag-Director-SVD-Stars-Date-Baseline-Title-All,Image,357.json,0,0,0,0,0,0,7.43,0,2,0,3189.json,Image-Genre-Plot-Tag-Director-SVD-Stars-Date-Baseline-Title-All,Image-Genre-Plot-Tag-Director-SVD-Stars-Date-Baseline-Title-All,Tag,1015.json,3,0,0,0,0,0,6.59,0,2,1,2124.json,Image-Genre-Tag-Plot-Director-SVD-Stars-Date-Baseline-Title-All,Image-Genre-Tag-Plot-Director-SVD-Stars-Date-Baseline-Title-All,Image,2719.json,0,0,0,0,0,0,8.23,0,5,2,1678.json,Image-Genre-Tag-Plot-Director-SVD-Stars-Date-Baseline-Title-All,Image-Genre-Tag-Plot-Director-SVD-Stars-Date-Baseline-Title-All,Image,95.json,0,0,0,0,0,0,34.35,0,5,2,0,0,0,0,0,1,0,0.6,38.96,331.61,FALSE,2,4,30,2,Male,2,2,3,4,4,3,4,3,4,4,3,45,5,4,5,4,4,3.4,5,5,3,4,good and easy,50,45,0,12,5,30,20,35,13,25,40,0,0,4,0,0,0,0,0,1,0,0
KGCHRO4Z93RMA,2020-10-16T16:54:06.548Z,6,FALSE,3157.json,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre,50872.json,0,0,0,0,0,0,6.58,0,5,1,2161.json,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre,40815.json,0,0,0,0,0,0,8.74,0,5,1,2405.json,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre,2406.json,0,0,0,0,0,0,4.32,0,5,1,2067.json,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre,2919.json,0,0,0,0,0,0,3.26,0,5,1,89745.json,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre-Image-Plot-All-Director-Baseline-Title-SVD-Tag-Date-Stars,Genre,122892.json,0,0,0,0,0,0,5.08,0,5,0,0,0,0,0,0,0.8,0,0,81.87,529.25,TRUE,2,2,44,3,Female,1,4,4,4,4,4,4,4,4,4,4,50,4,4,4,4,4,5,4,4,4,4,no,15,30,5,10,0,50,20,45,40,35,25,0,0,0,0,5,0,0,0,0,0,0
KGCJPEQ4JOJD9,2020-10-16T17:48:51.743Z,6,TRUE,912.json,Stars-Plot-Title-SVD-Baseline-Image-Tag-Genre-Date-Director-All,SVD-Plot-Stars-Title-Genre-Tag-Image-Baseline-Date-Director-All,SVD,908.json,0,12,0,12,12,0,125.57,0,2,0,858.json,SVD-Plot-Stars-Title-Genre-Tag-Image-Baseline-Date-Director-All,SVD-Plot-Genre-Title-Image-Stars-Tag-Date-Director-Baseline-All,SVD,1953.json,0,7,0,7,7,0,72.5,1,3,0,158238.json,SVD-Plot-Title-Genre-Stars-Image-Tag-Date-Baseline-Director-All,SVD-Plot-Title-Stars-Genre-Image-Tag-Date-Baseline-Director-All,SVD,115569.json,0,1,0,1,1,0,44.64,3,3,2,16.json,SVD-Plot-Title-Genre-Stars-Image-Tag-Date-Baseline-Director-All,SVD-Plot-Genre-Stars-Image-Tag-Director-Title-Date-Baseline-All,SVD,428.json,0,7,0,7,7,0,81.39,1,4,3,1729.json,SVD-Plot-Genre-Stars-Title-Image-Tag-Date-Director-Baseline-All,SVD-Plot-Genre-Stars-Title-Image-Tag-Date-Director-Baseline-All,Plot,1089.json,1,0,0,0,0,0,21.7,0,4,1,5.4,5.4,0,5.4,0,1.2,2,0.2,124.47,688.01,TRUE,2,4,33,2,Male,2,3,2,4,1,4,1,5,2,5,1,85,1,1,2,3,3,3.2,4,3,3,4,,50,19,24,5,14,16,40,37,28,0,42,0,0,0,1,0,0,0,0,0,4,0
KGCR7SPZ85BBA,2020-10-16T21:18:40.008Z,6,FALSE,54001.json,Plot-Tag-Stars-Date-Title-Image-SVD-Director-Baseline-All-Genre,Plot-Tag-Stars-Date-Title-Image-SVD-Director-Baseline-All-Genre,Plot,81834.json,0,0,0,0,0,0,17.24,0,5,0,4369.json,Plot-Tag-Stars-Date-Title-Image-SVD-Director-Baseline-All-Genre,Plot-Tag-Stars-Date-Title-Image-SVD-Director-Baseline-All-Genre,Tag,6383.json,1,0,0,0,0,0,5.38,0,5,0,46335.json,Tag-Plot-Stars-Date-Title-Image-SVD-Director-Baseline-All-Genre,Tag-Plot-Stars-Date-Title-Image-SVD-Director-Baseline-All-Genre,Tag,36519.json,0,0,0,0,0,0,11.91,0,5,0,79695.json,Tag-Plot-Stars-Date-Title-Image-SVD-Director-Baseline-All-Genre,Tag-Plot-Stars-Date-Title-Image-SVD-Director-Baseline-All-Genre,Date,90249.json,3,0,0,0,0,0,9.8,0,5,2,53996.json,Tag-Plot-Date-Stars-Title-Image-SVD-Director-Baseline-All-Genre,Tag-Plot-Date-Stars-Title-Image-SVD-Director-Baseline-All-Genre,Date,53464.json,2,0,0,0,0,0,7.86,0,5,2,0,0,0,0,0,0.8,0,1.2,45.71,198.14,TRUE,1,7,28,2,Female,1,5,1,5,1,5,1,5,1,5,1,100,1,1,5,5,5,5,5,5,5,5,,45,20,25,3,50,11,35,14,2,30,40,0,0,0,1,0,0,0,2,2,0,0
KGHWS7MCVX8ON,2020-10-20T11:57:39.480Z,6,FALSE,58559.json,Tag-Date-Director-Genre-Baseline-SVD-Image-All-Title-Stars-Plot,Tag-Director-SVD-Genre-Stars-Baseline-Date-Image-All-Plot-Title,Tag,168252.json,0,13,1,14,13,1,207.58,2,4,1,1907.json,Tag-Director-SVD-Genre-Stars-Baseline-Date-Image-All-Plot-Title,SVD-Tag-Genre-Director-Baseline-Date-Image-All-Title-Stars-Plot,SVD,4366.json,0,13,0,13,13,0,112.86,0,5,3,318.json,Tag-SVD-Director-Genre-Baseline-Date-Image-Stars-All-Title-Plot,Tag-Director-SVD-Baseline-Date-Genre-Plot-Image-Stars-All-Title,Tag,3147.json,0,7,0,7,7,0,149.17,0,4,0,367.json,Tag-SVD-Director-Genre-Baseline-Date-Image-Stars-All-Plot-Title,SVD-Stars-Director-Tag-Genre-Baseline-Date-Image-Title-Plot-All,SVD,19.json,0,13,0,13,13,0,154.03,1,4,1,128360.json,SVD-Tag-Director-Genre-Baseline-Date-Stars-Image-Plot-All-Title,SVD-Director-Tag-Genre-Baseline-Stars-Date-Image-All-Plot-Title,SVD,115569.json,0,3,0,3,3,0,64.74,0,5,2,10,9.8,0.2,9.8,0.2,1.4,2,0,168.06,1479.06,TRUE,2,3,27,2,Male,2,4,2,5,1,4,1,5,2,4,2,85,1,1,3,4,5,4.4,5,5,5,4,,42,46,34,43,17,27,8,27,6,4,21,0,0,0,0,0,0,0,0,2,3,0
