sessionName,time,condition,v_attention1,v_refMovie_1,v_preListOrder_1,v_postListOrder_1,v_listSelectedFrom1,v_movieSelected1,v_moviePosition1,v_clickCount1,v_dragCount1,v_moveDistanceA1,v_moveDistanceC1,v_moveDistanceD1,v_browsingTime1,v_zoomPressed1,q_outc_satisfactionScore1,c_movieInListPos1,v_refMovie_2,v_preListOrder_2,v_postListOrder_2,v_listSelectedFrom2,v_movieSelected2,v_moviePosition2,v_clickCount2,v_dragCount2,v_moveDistanceA2,v_moveDistanceC2,v_moveDistanceD2,v_browsingTime2,v_zoomPressed2,q_outc_satisfactionScore2,c_movieInListPos2,v_refMovie_3,v_preListOrder_3,v_postListOrder_3,v_listSelectedFrom3,v_movieSelected3,v_moviePosition3,v_clickCount3,v_dragCount3,v_moveDistanceA3,v_moveDistanceC3,v_moveDistanceD3,v_browsingTime3,v_zoomPressed3,q_outc_satisfactionScore3,c_movieInListPos3,v_refMovie_4,v_preListOrder_4,v_postListOrder_4,v_listSelectedFrom4,v_movieSelected4,v_moviePosition4,v_clickCount4,v_dragCount4,v_moveDistanceA4,v_moveDistanceC4,v_moveDistanceD4,v_browsingTime4,v_zoomPressed4,q_outc_satisfactionScore4,c_movieInListPos4,v_refMovie_5,v_preListOrder_5,v_postListOrder_5,v_listSelectedFrom5,v_movieSelected5,v_moviePosition5,v_clickCount5,v_dragCount5,v_moveDistanceA5,v_moveDistanceC5,v_moveDistanceD5,v_browsingTime5,v_zoomPressed5,q_outc_satisfactionScore5,c_movieInListPos5,c_moveDistanceAavg,c_moveDistanceCavg,c_moveDistanceDavg,c_clickCountAvg,c_dragCountAvg,c_movieInListPosAvg,c_preferecControl,c_moviePosAvg,v_surveyTime,v_totalTime,v_attention2,q_dem_onlineUsage,q_dem_movieUsage,q_dem_age,c_ageGroup,q_dem_gender,c_dem_genderCat,q_sys_freqUse,q_sys_complex,q_sys_easeUse,q_sys_techNeed,q_sys_funcInteg,q_sys_inconsist,q_sys_learnUse,q_sys_cumbUse,q_sys_confUse,q_sys_learnToUse,c_sys_SUS,q_proc_searchSim,q_proc_decidDiff,q_proc_recImprove,q_proc_control,q_proc_sorting,c_outc_listSatAvg,q_outc_diversity,q_outc_novelty,q_outc_serendipity,q_outc_relevance,q_comment,c_All_IndexAvg,c_Title_IndexAvg,c_Image_IndexAvg,c_Plot_IndexAvg,c_Genre_IndexAvg,c_Stars_IndexAvg,c_Director_IndexAvg,c_Date_IndexAvg,c_Tag_IndexAvg,c_SVD_IndexAvg,c_Baseline_IndexAvg,c_All_Picked,c_Title_Picked,c_Image_Picked,c_Plot_Picked,c_Genre_Picked,c_Stars_Picked,c_Director_Picked,c_Date_Picked,c_Tag_Picked,c_SVD_Picked,c_Baseline_Picked
KGC0HM2QL7151,2020-10-16T08:50:59.252Z,5,FALSE,592.json,Director-Stars-Baseline-Genre-Image-Title-Plot-All-Tag-SVD-Date,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars,382.json,0,7,0,7,7,0,80.14,1,4,0,54001.json,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars,1713.json,0,0,0,0,0,0,3.06,0,2,2,3996.json,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars,2692.json,0,0,0,0,0,0,3.03,0,4,0,2528.json,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars,3702.json,0,0,0,0,0,0,3,0,5,2,3751.json,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars-Image-Director-Baseline-Plot-Genre-Title-All-Tag-Date-SVD,Stars,3703.json,0,0,0,0,0,0,2.72,0,5,2,1.4,1.4,0,1.4,0,1.2,2,0,35.23,294.78,TRUE,4,0,25,2,Male,2,4,3,3,5,5,5,4,4,3,4,45,5,4,4,4,4,4,5,4,4,5,,35,30,5,20,25,0,10,45,40,50,15,0,0,0,0,0,5,0,0,0,0,0
KGC4W8D66EPLO,2020-10-16T10:53:38.408Z,5,FALSE,8645.json,Date-Stars-Tag-Image-All-SVD-Baseline-Plot-Genre-Director-Title,Stars-Date-Tag-Image-All-SVD-Baseline-Plot-Genre-Director-Title,Stars,507.json,0,1,0,1,1,0,4.47,0,5,0,6365.json,Stars-Date-Tag-Image-All-SVD-Baseline-Plot-Genre-Director-Title,Date-Stars-Tag-Image-All-SVD-Baseline-Plot-Genre-Director-Title,Date,6890.json,0,1,0,1,1,0,6.73,1,5,0,6615.json,Date-Stars-Tag-Image-All-SVD-Baseline-Plot-Genre-Director-Title,Date-Stars-Tag-Image-All-SVD-Baseline-Plot-Genre-Director-Title,Title,1441.json,10,2,0,2,2,0,9.27,1,5,0,2745.json,Title-Date-Stars-Tag-Image-All-SVD-Baseline-Plot-Genre-Director,Title-Stars-Date-Tag-Image-All-SVD-Baseline-Plot-Genre-Director,Title,56145.json,0,1,0,1,1,0,6.16,0,5,0,60072.json,Title-Stars-Date-Tag-Image-All-SVD-Baseline-Plot-Genre-Director,Stars-Title-Date-Tag-Image-All-SVD-Baseline-Plot-Genre-Director,Stars,87222.json,0,1,0,1,1,0,4.85,0,5,3,1.2,1.2,0,1.2,0,0.6,2,2,172.41,304.94,TRUE,2,2,40,3,Male,2,5,4,3,2,1,2,3,4,5,4,52.5,3,2,1,2,4,5,2,1,4,5,Good and easy,22,31,17,37,42,3,47,5,12,27,32,0,2,0,0,0,2,0,1,0,0,0
KGC4V3XWFS3MX,2020-10-16T10:53:10.502Z,5,FALSE,91542.json,Plot-Title-All-SVD-Tag-Baseline-Image-Stars-Date-Genre-Director,Plot-Title-All-SVD-Tag-Baseline-Image-Stars-Date-Genre-Director,Director,5872.json,10,0,0,0,0,0,29.3,2,4,3,2501.json,Director-Plot-Title-All-SVD-Tag-Baseline-Image-Stars-Date-Genre,Director-Plot-Title-All-SVD-Tag-Baseline-Image-Stars-Date-Genre,Title,605.json,2,0,0,0,0,0,23.45,2,4,3,2.json,Title-Director-Plot-All-SVD-Tag-Baseline-Image-Stars-Date-Genre,Title-Director-Plot-All-SVD-Tag-Baseline-Image-Stars-Date-Genre,Title,2732.json,0,0,0,0,0,0,9.12,2,5,2,1721.json,Title-Director-Plot-All-SVD-Tag-Baseline-Image-Stars-Date-Genre,Title-Director-Plot-All-SVD-Tag-Baseline-Image-Stars-Date-Genre,Plot,3755.json,2,0,0,0,0,0,13.06,2,3,3,4022.json,Plot-Title-Director-All-SVD-Tag-Baseline-Image-Stars-Date-Genre,Plot-Title-Director-All-SVD-Tag-Baseline-Image-Stars-Date-Genre,Plot,1894.json,0,0,0,0,0,0,10.09,3,4,2,0,0,0,0,0,2.6,0,2.8,101.45,348.42,TRUE,2,4,32,2,Female,1,3,4,5,3,4,5,3,4,5,3,52.5,4,5,3,4,5,4,4,5,4,5,its good,14,4,34,5,49,39,14,44,24,19,29,0,2,0,2,0,0,1,0,0,0,0
KGC50RG1T6B8K,2020-10-16T10:57:18.294Z,5,FALSE,1358.json,All-Stars-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,All-Stars-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,All,2739.json,0,0,0,0,0,0,14.19,0,4,4,106072.json,All-Stars-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,All-Stars-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,All,5040.json,0,0,0,0,0,0,13.22,0,4,3,1073.json,All-Stars-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,All-Stars-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,Stars,1278.json,1,0,0,0,0,0,15.32,0,5,1,106696.json,Stars-All-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,Stars-All-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,Stars,6377.json,0,0,0,0,0,0,10.61,0,5,3,6377.json,Stars-All-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,Stars-All-Image-Genre-Director-Title-Date-Tag-Plot-SVD-Baseline,Stars,157296.json,0,0,0,0,0,0,14.85,0,4,0,0,0,0,0,0,2.2,0,0.2,40.95,388.16,FALSE,2,2,30,2,Female,1,4,3,3,3,4,4,4,3,3,3,55,4,4,3,4,3,4.4,3,4,3,3,good,2,25,10,40,15,3,20,30,35,45,50,2,0,0,0,0,3,0,0,0,0,0
KGC3CL7FZ7YNH,2020-10-16T10:10:59.100Z,5,FALSE,356.json,Genre-Director-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Genre-Director-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Genre,58998.json,0,0,0,0,0,0,43.41,0,4,3,3252.json,Genre-Director-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Genre-Director-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Director,3104.json,1,0,0,0,0,0,24.01,0,4,0,1302.json,Director-Genre-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Director-Genre-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Director,3978.json,0,0,0,0,0,0,9.41,0,5,1,2268.json,Director-Genre-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Director-Genre-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Director,56587.json,0,0,0,0,0,0,6.04,0,5,1,3448.json,Director-Genre-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Director-Genre-Image-Tag-Title-Plot-Stars-Baseline-Date-SVD-All,Director,1961.json,0,0,0,0,0,0,5.71,0,5,1,0,0,0,0,0,1.2,0,0.2,87.94,389.26,TRUE,2,2,55,5,Female,1,5,2,5,1,4,1,4,1,5,1,92.5,2,1,4,4,4,4.6,4,5,5,5,,50,20,10,25,3,30,2,40,15,45,35,0,0,0,0,1,0,4,0,0,0,0
KGC0TMLKVRBHX,2020-10-16T09:00:05.256Z,5,FALSE,72998.json,Title-All-Director-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Title-All-Director-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Title,30812.json,0,0,0,0,0,0,27.23,0,5,2,122900.json,Title-All-Director-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Title-All-Director-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Director,6367.json,2,0,0,0,0,0,9.4,0,5,1,59315.json,Director-Title-All-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Director-Title-All-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Director,1210.json,0,0,0,0,0,0,7.63,0,4,3,6534.json,Director-Title-All-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Director-Title-All-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Title,63876.json,1,0,0,0,0,0,10.52,0,5,0,97938.json,Title-Director-All-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Director-Title-All-Stars-Image-Plot-Date-Genre-Baseline-Tag-SVD,Director,39183.json,0,0,1,1,0,1,7.55,0,5,0,0.2,0,0.2,0,0.2,1.2,1,0.6,54.47,433.07,FALSE,2,2,32,2,Male,2,5,3,4,4,3,5,4,4,3,3,50,4,5,4,4,3,4.8,5,3,3,4,,8,3,20,25,35,15,4,30,45,50,40,0,2,0,0,0,0,3,0,0,0,0
KGC4QASK6HAXO,2020-10-16T10:49:23.787Z,5,FALSE,79091.json,Stars-Image-Baseline-All-Title-Director-SVD-Date-Tag-Genre-Plot,Stars-Image-All-Title-Director-Baseline-SVD-Date-Tag-Genre-Plot,Director,134853.json,4,7,0,7,7,0,75.79,1,5,3,53121.json,Director-Stars-Image-All-Title-Baseline-SVD-Date-Tag-Genre-Plot,Director-Stars-Image-All-Title-Baseline-SVD-Date-Tag-Genre-Plot,Director,78637.json,0,0,0,0,0,0,18.16,0,5,0,135887.json,Director-Stars-Image-All-Title-Baseline-SVD-Date-Tag-Genre-Plot,Director-Stars-Image-All-Title-Baseline-SVD-Date-Tag-Genre-Plot,Director,84944.json,0,0,0,0,0,0,9.85,0,5,2,2096.json,Director-Stars-Image-All-Title-Baseline-SVD-Date-Tag-Genre-Plot,Director-Stars-Image-All-Title-Baseline-SVD-Date-Tag-Genre-Plot,Stars,54272.json,1,0,0,0,0,0,10.93,0,5,4,2078.json,Stars-Director-Image-All-Title-Baseline-SVD-Date-Tag-Genre-Plot,Stars-Director-Image-All-Title-Baseline-SVD-Date-Tag-Genre-Plot,Stars,2109.json,0,0,0,0,0,0,12.25,0,5,3,1.4,1.4,0,1.4,0,2.4,2,1,113.93,465.69,TRUE,1,7,39,3,Female,1,5,2,5,1,5,1,5,1,5,1,97.5,1,1,5,5,5,5,5,5,5,5,None,14,19,9,50,45,3,5,35,40,30,25,0,0,0,0,0,2,3,0,0,0,0
KGC26DS4ECJQT,2020-10-16T09:37:39.566Z,5,FALSE,81564.json,Title-SVD-Stars-All-Plot-Genre-Director-Image-Tag-Baseline-Date,SVD-Title-Stars-Plot-All-Genre-Director-Tag-Baseline-Date-Image,SVD,59784.json,0,0,4,5,0,5,55.74,0,4,3,1249.json,SVD-Title-Stars-Plot-All-Genre-Director-Tag-Baseline-Date-Image,Title-SVD-Genre-Stars-All-Plot-Director-Tag-Baseline-Date-Image,Stars,4367.json,3,0,3,5,0,5,13.47,0,4,0,34542.json,Stars-Title-SVD-Genre-All-Plot-Director-Tag-Baseline-Date-Image,Title-Plot-Stars-SVD-Genre-Director-Tag-Baseline-Date-All-Image,Plot,5218.json,1,0,4,9,0,9,40.94,0,4,2,2565.json,Plot-Title-Stars-SVD-Genre-Director-Tag-Baseline-Date-All-Image,Title-Plot-Stars-Genre-Director-Tag-Baseline-SVD-Date-All-Image,SVD,1031.json,7,0,2,5,0,5,15.44,0,4,3,586.json,SVD-Title-Plot-Stars-Genre-Director-Tag-Baseline-Date-All-Image,SVD-Stars-Title-Genre-Plot-Director-Baseline-Tag-Date-All-Image,SVD,2054.json,0,0,4,4,0,4,22.67,0,4,2,5.6,0,5.6,0,3.4,2,1,2.2,181.02,484.14,TRUE,1,5,30,2,Male,2,5,4,4,4,3,4,4,3,4,3,55,4,4,3,4,4,4,3,4,4,4,,35,3,50,14,17,10,26,42,32,11,35,0,0,0,1,0,1,0,0,0,3,0
KGC4GFEST50BZ,2020-10-16T10:41:54.288Z,5,FALSE,8645.json,Date-Title-All-Image-Tag-SVD-Stars-Baseline-Director-Plot-Genre,Title-Date-Image-All-Tag-SVD-Stars-Baseline-Director-Genre-Plot,Date,7163.json,1,17,0,17,17,0,75.3,3,5,4,1408.json,Date-Title-Image-All-Tag-SVD-Stars-Baseline-Director-Genre-Plot,Title-Image-Date-Tag-All-SVD-Stars-Baseline-Director-Genre-Plot,Title,4681.json,0,3,0,3,3,0,12.35,1,5,0,123.json,Title-Image-Date-Tag-All-SVD-Stars-Baseline-Director-Genre-Plot,Title-Image-Date-Tag-All-SVD-Stars-Baseline-Director-Genre-Plot,Title,5293.json,0,0,0,0,0,0,2.9,0,5,2,8965.json,Title-Image-Date-Tag-All-SVD-Stars-Baseline-Director-Genre-Plot,Title-Image-Date-Tag-All-SVD-Stars-Baseline-Director-Genre-Plot,Title,7254.json,0,0,0,0,0,0,4.61,0,3,3,110102.json,Title-Image-Date-Tag-All-SVD-Stars-Baseline-Director-Genre-Plot,Title-Image-Date-Tag-All-SVD-Stars-Baseline-Director-Genre-Plot,Title,78105.json,0,0,0,0,0,0,2.52,0,5,2,4,4,0,4,0,2.2,2,0.2,119.72,495.75,TRUE,1,2,40,3,Male,2,5,4,3,2,1,2,3,4,5,4,52.5,3,2,1,2,3,4.6,4,5,4,3,Good,19,0,6,50,45,30,40,9,16,25,35,0,4,0,0,0,0,0,1,0,0,0
KGC4O4URHQA4X,2020-10-16T10:47:34.490Z,5,FALSE,2167.json,Date-All-Director-SVD-Tag-Title-Stars-Image-Genre-Baseline-Plot,All-Director-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,All,5254.json,0,11,0,11,11,0,191.23,3,4,0,410.json,All-Director-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,All-Director-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,All,2052.json,0,0,0,0,0,0,5.53,1,5,1,1073.json,All-Director-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,All-Director-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,Director,3396.json,1,0,0,0,0,0,9.37,1,4,3,2408.json,Director-All-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,Director-All-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,All,104374.json,1,0,0,0,0,0,13.06,0,4,1,2968.json,All-Director-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,All-Director-SVD-Tag-Title-Image-Stars-Genre-Baseline-Plot-Date,Director,36401.json,1,0,0,0,0,0,4.6,0,5,1,2.2,2.2,0,2.2,0,1.2,2,0.6,58.16,514.2,TRUE,2,2,30,2,Female,1,4,3,4,3,4,4,4,4,3,3,55,4,3,3,4,4,4.4,3,4,3,4,good,1,20,25,45,35,30,4,50,15,10,40,3,0,0,0,0,0,2,0,0,0,0
